anomaly_pattern,anomaly_point,change_point,timestamp,value
0.0,0,0.0,2018-04-25 17:08:11,0
0.0,0,0.0,2018-04-25 14:21:31,0
0.0,0,0.0,2018-04-25 11:34:51,0
0.0,0,0.0,2018-04-25 08:48:11,3
0.0,0,0.0,2018-04-25 06:01:31,0
0.0,0,0.0,2018-04-25 03:14:51,1
0.0,0,0.0,2018-04-25 00:28:11,0
0.0,0,0.0,2018-04-24 21:41:31,2
0.0,0,0.0,2018-04-24 18:54:51,3
0.0,0,0.0,2018-04-24 16:08:11,5
0.0,0,0.0,2018-04-24 13:21:31,3
0.0,0,0.0,2018-04-24 10:34:51,0
0.0,0,0.0,2018-04-24 07:48:11,1
0.0,0,0.0,2018-04-24 05:01:31,3
0.0,0,0.0,2018-04-24 02:14:51,4
0.0,0,0.0,2018-04-23 23:28:11,2
0.0,0,0.0,2018-04-23 20:41:31,2
0.0,0,0.0,2018-04-23 17:54:51,4
0.0,0,0.0,2018-04-23 15:08:11,3
0.0,0,0.0,2018-04-23 12:21:31,1
0.0,0,0.0,2018-04-23 09:34:51,3
0.0,0,0.0,2018-04-23 06:48:11,2
0.0,0,0.0,2018-04-23 04:01:31,0
0.0,0,0.0,2018-04-23 01:14:51,0
0.0,0,0.0,2018-04-22 22:28:11,0
0.0,0,0.0,2018-04-22 19:41:31,0
0.0,0,0.0,2018-04-22 16:54:51,0
0.0,0,0.0,2018-04-22 14:08:11,0
0.0,0,0.0,2018-04-22 11:21:31,2
0.0,0,0.0,2018-04-22 08:34:51,0
0.0,0,0.0,2018-04-22 05:48:11,4
0.0,0,0.0,2018-04-22 03:01:31,5
0.0,0,0.0,2018-04-22 00:14:51,7
0.0,0,0.0,2018-04-21 21:28:11,6
0.0,0,0.0,2018-04-21 18:41:31,2
0.0,0,0.0,2018-04-21 15:54:51,3
0.0,0,0.0,2018-04-21 13:08:11,1
0.0,0,0.0,2018-04-21 10:21:31,5
0.0,0,0.0,2018-04-21 07:34:51,2
0.0,0,0.0,2018-04-21 04:48:11,2
0.0,0,0.0,2018-04-21 02:01:31,3
0.0,0,0.0,2018-04-20 23:14:51,6
0.0,0,0.0,2018-04-20 20:28:11,3
0.0,0,0.0,2018-04-20 17:41:31,7
0.0,0,0.0,2018-04-20 14:54:51,2
0.0,0,0.0,2018-04-20 12:08:11,2
0.0,0,0.0,2018-04-20 09:21:31,2
0.0,0,0.0,2018-04-20 06:34:51,0
0.0,0,0.0,2018-04-20 03:48:11,2
0.0,0,0.0,2018-04-20 01:01:31,0
0.0,0,0.0,2018-04-19 22:14:51,0
0.0,0,0.0,2018-04-19 19:28:11,3
0.0,0,0.0,2018-04-19 16:41:31,3
0.0,0,0.0,2018-04-19 13:54:51,6
0.0,0,0.0,2018-04-19 11:08:11,1
0.0,0,0.0,2018-04-19 08:21:31,6
0.0,0,0.0,2018-04-19 05:34:51,2
0.0,0,0.0,2018-04-19 02:48:11,2
0.0,0,0.0,2018-04-19 00:01:31,3
0.0,0,0.0,2018-04-18 21:14:51,3
0.0,0,0.0,2018-04-18 18:28:11,1
0.0,0,0.0,2018-04-18 15:41:31,4
0.0,0,0.0,2018-04-18 12:54:51,3
0.0,0,0.0,2018-04-18 10:08:11,5
0.0,0,0.0,2018-04-18 07:21:31,4
0.0,0,0.0,2018-04-18 04:34:51,4
0.0,0,0.0,2018-04-18 01:48:11,2
0.0,0,0.0,2018-04-17 23:01:31,3
0.0,0,0.0,2018-04-17 20:14:51,5
0.0,0,0.0,2018-04-17 17:28:11,6
0.0,0,0.0,2018-04-17 14:41:31,5
0.0,0,0.0,2018-04-17 11:54:51,1
0.0,0,0.0,2018-04-17 09:08:11,1
0.0,0,0.0,2018-04-17 06:21:31,0
0.0,0,0.0,2018-04-17 03:34:51,2
0.0,0,0.0,2018-04-17 00:48:11,0
0.0,0,0.0,2018-04-16 22:01:31,0
0.0,0,0.0,2018-04-16 19:14:51,2
0.0,0,0.0,2018-04-16 16:28:11,0
0.0,0,0.0,2018-04-16 13:41:31,2
0.0,0,0.0,2018-04-16 10:54:51,1
0.0,0,0.0,2018-04-16 08:08:11,3
0.0,0,0.0,2018-04-16 05:21:31,6
0.0,0,0.0,2018-04-16 02:34:51,2
0.0,0,0.0,2018-04-15 23:48:11,6
0.0,0,0.0,2018-04-15 21:01:31,5
0.0,0,0.0,2018-04-15 18:14:51,4
0.0,0,0.0,2018-04-15 15:28:11,8
0.0,0,0.0,2018-04-15 12:41:31,2
0.0,0,0.0,2018-04-15 09:54:51,3
0.0,0,0.0,2018-04-15 07:08:11,2
0.0,0,0.0,2018-04-15 04:21:31,5
0.0,0,0.0,2018-04-15 01:34:51,7
0.0,0,0.0,2018-04-14 22:48:11,5
0.0,0,0.0,2018-04-14 20:01:31,0
0.0,0,0.0,2018-04-14 17:14:51,2
0.0,0,0.0,2018-04-14 14:28:11,0
0.0,0,0.0,2018-04-14 11:41:31,1
0.0,0,0.0,2018-04-14 08:54:51,0
0.0,0,0.0,2018-04-14 06:08:11,1
0.0,0,0.0,2018-04-14 03:21:31,0
0.0,0,0.0,2018-04-14 00:34:51,0
0.0,0,0.0,2018-04-13 21:48:11,2
0.0,0,0.0,2018-04-13 19:01:31,2
0.0,0,0.0,2018-04-13 16:14:51,4
0.0,0,0.0,2018-04-13 13:28:11,2
0.0,0,0.0,2018-04-13 10:41:31,3
0.0,0,0.0,2018-04-13 07:54:51,3
0.0,0,0.0,2018-04-13 05:08:11,3
0.0,0,0.0,2018-04-13 02:21:31,3
0.0,0,0.0,2018-04-12 23:34:51,4
0.0,0,0.0,2018-04-12 20:48:11,3
0.0,0,0.0,2018-04-12 18:01:31,8
0.0,0,0.0,2018-04-12 15:14:51,4
0.0,0,0.0,2018-04-12 12:28:11,5
0.0,0,0.0,2018-04-12 09:41:31,3
0.0,0,0.0,2018-04-12 06:54:51,8
0.0,0,0.0,2018-04-12 04:08:11,3
0.0,0,0.0,2018-04-12 01:21:31,7
0.0,0,0.0,2018-04-11 22:34:51,2
0.0,0,0.0,2018-04-11 19:48:11,0
0.0,0,0.0,2018-04-11 17:01:31,0
0.0,0,0.0,2018-04-11 14:14:51,0
0.0,0,0.0,2018-04-11 11:28:11,1
0.0,0,0.0,2018-04-11 08:41:31,1
0.0,0,0.0,2018-04-11 05:54:51,0
0.0,0,0.0,2018-04-11 03:08:11,3
0.0,0,0.0,2018-04-11 00:21:31,3
0.0,0,0.0,2018-04-10 21:34:51,4
0.0,0,0.0,2018-04-10 18:48:11,3
0.0,0,0.0,2018-04-10 16:01:31,2
0.0,0,0.0,2018-04-10 13:14:51,5
0.0,0,0.0,2018-04-10 10:28:11,3
0.0,0,0.0,2018-04-10 07:41:31,2
0.0,0,0.0,2018-04-10 04:54:51,6
0.0,0,0.0,2018-04-10 02:08:11,4
0.0,0,0.0,2018-04-09 23:21:31,5
0.0,0,0.0,2018-04-09 20:34:51,2
0.0,0,0.0,2018-04-09 17:48:11,0
0.0,0,0.0,2018-04-09 15:01:31,6
0.0,0,0.0,2018-04-09 12:14:51,5
0.0,0,0.0,2018-04-09 09:28:11,0
0.0,0,0.0,2018-04-09 06:41:31,5
0.0,0,0.0,2018-04-09 03:54:51,2
0.0,0,0.0,2018-04-09 01:08:11,0
0.0,0,0.0,2018-04-08 22:21:31,0
0.0,0,0.0,2018-04-08 19:34:51,3
0.0,0,0.0,2018-04-08 16:48:11,0
0.0,0,0.0,2018-04-08 14:01:31,0
0.0,0,0.0,2018-04-08 11:14:51,0
0.0,0,0.0,2018-04-08 08:28:11,1
0.0,0,0.0,2018-04-08 05:41:31,3
0.0,0,0.0,2018-04-08 02:54:51,2
0.0,0,0.0,2018-04-08 00:08:11,4
0.0,0,0.0,2018-04-07 21:21:31,2
0.0,0,0.0,2018-04-07 18:34:51,3
0.0,0,0.0,2018-04-07 15:48:11,4
0.0,0,0.0,2018-04-07 13:01:31,3
0.0,0,0.0,2018-04-07 10:14:51,0
0.0,0,0.0,2018-04-07 07:28:11,1
0.0,0,0.0,2018-04-07 04:41:31,4
0.0,0,0.0,2018-04-07 01:54:51,1
0.0,0,0.0,2018-04-06 23:08:11,2
0.0,0,0.0,2018-04-06 20:21:31,3
